Unnamed: 0,id,Company Name,Cmt_day,Rating,Salary & benefits,Training & learning,Management cares about me,Culture & fun,Office & workspace,Recommend,positive_count,negative_count
3902,215,Hitachi Digital Services,2018-05-01,2,2,2,3,2,3,1,3,0
3903,215,Hitachi Digital Services,2018-05-01,3,2,3,4,3,4,1,3,3
3904,215,Hitachi Digital Services,2018-04-01,4,3,4,4,4,4,1,3,1
3905,215,Hitachi Digital Services,2018-04-01,2,2,3,2,2,2,0,2,2
3906,215,Hitachi Digital Services,2018-04-01,3,2,3,2,2,3,0,1,2
3907,215,Hitachi Digital Services,2018-04-01,2,1,2,2,2,3,0,1,1
3908,215,Hitachi Digital Services,2018-04-01,2,3,2,2,2,4,0,7,3
3909,215,Hitachi Digital Services,2018-04-01,5,4,4,4,5,5,1,3,1
3910,215,Hitachi Digital Services,2018-04-01,4,3,4,3,3,3,1,1,1
3911,215,Hitachi Digital Services,2018-03-01,4,4,4,4,4,4,1,1,0
3912,215,Hitachi Digital Services,2018-03-01,3,2,4,4,3,3,1,6,0
3913,215,Hitachi Digital Services,2018-03-01,3,3,2,2,4,3,1,9,3
3914,215,Hitachi Digital Services,2018-03-01,2,2,1,1,1,2,0,7,4
3915,215,Hitachi Digital Services,2018-03-01,3,3,4,3,3,3,1,2,0
3916,215,Hitachi Digital Services,2018-03-01,3,3,3,3,4,3,1,4,2
3917,215,Hitachi Digital Services,2018-03-01,3,3,3,3,3,3,1,3,0
3918,215,Hitachi Digital Services,2018-03-01,3,3,3,2,2,2,1,1,1
3919,215,Hitachi Digital Services,2018-02-01,3,3,3,2,3,3,1,3,0
3920,215,Hitachi Digital Services,2018-02-01,2,2,2,3,3,2,0,0,0
3921,215,Hitachi Digital Services,2018-02-01,3,3,3,3,3,3,1,1,0
3922,215,Hitachi Digital Services,2018-01-01,4,2,4,3,3,4,1,2,0
3923,215,Hitachi Digital Services,2018-01-01,3,2,3,4,4,4,1,1,1
3924,215,Hitachi Digital Services,2018-01-01,3,3,3,3,4,4,1,5,3
3925,215,Hitachi Digital Services,2018-01-01,4,3,3,5,5,3,1,14,3
3926,215,Hitachi Digital Services,2018-01-01,2,2,3,2,3,2,0,4,1
3927,215,Hitachi Digital Services,2018-01-01,2,3,4,3,5,5,0,4,4
3928,215,Hitachi Digital Services,2018-01-01,3,3,4,4,3,3,1,2,1
3929,215,Hitachi Digital Services,2018-01-01,5,5,5,5,5,5,1,4,0
3930,215,Hitachi Digital Services,2018-01-01,3,3,2,3,3,4,1,2,1
3931,215,Hitachi Digital Services,2018-01-01,3,5,4,3,5,3,1,1,0
3932,215,Hitachi Digital Services,2018-01-01,3,3,3,3,3,3,1,4,1
3933,215,Hitachi Digital Services,2018-01-01,3,3,5,4,3,5,1,5,2
3934,215,Hitachi Digital Services,2017-12-01,3,3,4,4,2,2,1,0,1
3935,215,Hitachi Digital Services,2017-11-01,4,3,3,3,3,3,1,2,1
3936,215,Hitachi Digital Services,2017-11-01,2,2,4,3,3,2,0,4,5
3937,215,Hitachi Digital Services,2017-10-01,3,2,4,3,3,2,1,1,1
3938,215,Hitachi Digital Services,2017-10-01,3,2,2,3,4,4,1,2,2
3939,215,Hitachi Digital Services,2017-10-01,4,4,4,4,5,3,1,2,0
3940,215,Hitachi Digital Services,2017-10-01,3,3,3,2,5,5,1,5,1
3941,215,Hitachi Digital Services,2017-10-01,2,1,3,1,3,2,0,5,1
3942,215,Hitachi Digital Services,2017-09-01,4,4,5,4,4,4,1,5,2
3943,215,Hitachi Digital Services,2017-09-01,3,3,3,3,3,3,1,6,0
3944,215,Hitachi Digital Services,2017-08-01,3,3,3,3,2,4,0,2,1
3945,215,Hitachi Digital Services,2017-08-01,2,2,2,2,2,3,0,2,1
3946,215,Hitachi Digital Services,2017-08-01,4,4,3,4,4,2,1,0,1
3947,215,Hitachi Digital Services,2017-08-01,5,4,4,5,5,5,1,1,1
3948,215,Hitachi Digital Services,2017-08-01,2,2,1,1,2,3,0,4,3
3949,215,Hitachi Digital Services,2017-08-01,3,3,3,3,3,2,0,2,1
3950,215,Hitachi Digital Services,2017-08-01,3,3,3,3,3,3,1,6,3
3951,215,Hitachi Digital Services,2017-07-01,4,2,3,4,4,4,1,2,1
3952,215,Hitachi Digital Services,2017-07-01,3,3,3,2,2,3,1,2,1
3953,215,Hitachi Digital Services,2017-07-01,3,3,3,3,3,3,1,0,3
3954,215,Hitachi Digital Services,2017-07-01,3,3,2,2,2,2,0,1,2
3955,215,Hitachi Digital Services,2017-07-01,4,3,3,3,4,5,1,4,0
3956,215,Hitachi Digital Services,2017-07-01,3,2,4,3,3,3,1,4,0
3957,215,Hitachi Digital Services,2017-06-01,3,3,3,2,3,2,1,0,2
3958,215,Hitachi Digital Services,2017-06-01,2,2,2,2,3,3,0,3,0
3959,215,Hitachi Digital Services,2017-06-01,4,3,4,4,4,3,1,3,0
3960,215,Hitachi Digital Services,2017-06-01,3,2,3,3,3,3,1,1,4
3961,215,Hitachi Digital Services,2017-06-01,5,5,5,5,5,5,1,3,5
3962,215,Hitachi Digital Services,2017-05-01,4,3,5,4,4,3,1,0,3
3963,215,Hitachi Digital Services,2017-05-01,3,2,3,2,3,4,0,0,1
3964,215,Hitachi Digital Services,2017-05-01,4,3,4,3,4,4,1,1,1
3965,215,Hitachi Digital Services,2017-05-01,4,4,4,4,4,4,1,4,0
3966,215,Hitachi Digital Services,2017-05-01,3,3,2,4,3,3,1,3,2
3967,215,Hitachi Digital Services,2017-05-01,2,2,2,3,3,3,0,3,1
3968,215,Hitachi Digital Services,2017-05-01,3,3,3,3,4,3,1,1,0
3969,215,Hitachi Digital Services,2017-05-01,3,3,3,3,3,3,1,1,0
3970,215,Hitachi Digital Services,2017-04-01,3,4,3,3,4,3,1,7,0
3971,215,Hitachi Digital Services,2017-04-01,5,5,4,4,4,4,1,10,0
3972,215,Hitachi Digital Services,2017-04-01,2,2,3,3,3,3,0,5,3
3973,215,Hitachi Digital Services,2017-04-01,2,2,3,2,2,2,0,0,0
3974,215,Hitachi Digital Services,2017-04-01,3,2,2,1,3,3,1,3,1
3975,215,Hitachi Digital Services,2017-04-01,2,2,1,2,3,3,0,6,4
3976,215,Hitachi Digital Services,2017-03-01,3,2,3,3,3,3,1,7,3
3977,215,Hitachi Digital Services,2017-03-01,4,4,3,4,3,3,1,2,5
3978,215,Hitachi Digital Services,2017-03-01,3,2,3,2,2,1,1,3,0
3979,215,Hitachi Digital Services,2017-03-01,4,3,3,3,3,4,1,3,2
3980,215,Hitachi Digital Services,2017-03-01,4,4,5,5,3,3,1,5,1
3981,215,Hitachi Digital Services,2017-02-01,3,2,3,3,3,3,1,2,0
3982,215,Hitachi Digital Services,2017-02-01,3,3,4,3,4,3,1,3,1
3983,215,Hitachi Digital Services,2017-02-01,3,3,2,4,4,3,1,1,0
3984,215,Hitachi Digital Services,2017-02-01,4,4,3,3,4,4,1,3,2
3985,215,Hitachi Digital Services,2017-02-01,3,2,3,3,4,3,1,7,3
3986,215,Hitachi Digital Services,2017-01-01,3,3,2,2,4,3,1,1,0
3987,215,Hitachi Digital Services,2016-12-01,5,4,4,5,5,5,1,4,2
3988,215,Hitachi Digital Services,2016-12-01,2,2,2,1,1,4,0,8,7
3989,215,Hitachi Digital Services,2016-11-01,3,2,2,2,3,4,0,6,5
3990,215,Hitachi Digital Services,2016-10-01,4,4,2,4,4,4,1,8,1
3991,215,Hitachi Digital Services,2016-09-01,4,5,5,3,4,5,1,11,1
3992,215,Hitachi Digital Services,2016-09-01,4,3,3,3,3,3,1,1,1
3993,215,Hitachi Digital Services,2016-09-01,4,3,3,4,4,4,1,4,1
3994,215,Hitachi Digital Services,2016-09-01,3,3,3,3,3,3,1,2,1
3995,215,Hitachi Digital Services,2016-09-01,4,4,3,3,4,4,1,8,1
3996,215,Hitachi Digital Services,2016-08-01,3,2,3,2,3,3,1,15,3
3997,215,Hitachi Digital Services,2016-08-01,3,3,2,2,3,3,0,10,11
3998,215,Hitachi Digital Services,2016-08-01,3,2,5,1,2,3,1,6,2
3999,215,Hitachi Digital Services,2016-08-01,3,2,3,3,4,3,1,5,3
4000,215,Hitachi Digital Services,2016-08-01,4,3,4,3,4,4,1,11,0
4001,215,Hitachi Digital Services,2016-08-01,3,3,4,3,3,3,1,3,0
4002,215,Hitachi Digital Services,2016-07-01,3,2,2,2,4,4,1,5,1
4003,216,HOIIO,2023-10-01,5,4,5,5,5,4,1,5,1
4004,216,HOIIO,2022-08-01,5,4,5,5,5,3,1,4,2
4005,216,HOIIO,2021-04-01,4,5,4,4,4,2,1,7,1
4006,216,HOIIO,2018-03-01,5,5,5,5,5,5,1,3,1
4007,216,HOIIO,2016-09-01,5,4,5,4,4,4,1,5,0
4008,218,HRS Group,2024-12-01,5,5,4,3,5,4,1,4,1
4009,218,HRS Group,2025-02-01,5,4,4,4,5,5,1,3,0
4010,218,HRS Group,2024-08-01,5,3,5,5,5,4,1,8,1
4011,218,HRS Group,2024-11-01,2,2,2,1,2,2,0,2,3
4012,218,HRS Group,2024-05-01,5,5,4,5,5,4,1,6,1
4013,218,HRS Group,2024-05-01,5,5,4,4,4,4,1,13,1
4014,218,HRS Group,2024-05-01,5,5,5,5,5,5,1,12,2
4015,218,HRS Group,2024-05-01,5,4,4,4,4,4,1,9,3
4016,218,HRS Group,2024-05-01,5,4,4,5,5,5,1,8,1
4017,218,HRS Group,2024-04-01,5,5,4,5,4,5,1,9,3
4018,218,HRS Group,2024-04-01,4,4,4,4,4,4,1,8,0
4019,218,HRS Group,2023-05-01,5,5,5,5,5,5,1,5,2
4020,218,HRS Group,2023-04-01,5,4,5,5,5,4,1,4,0
4021,218,HRS Group,2022-09-01,4,4,4,5,5,3,1,8,10
4022,218,HRS Group,2022-09-01,5,5,5,5,5,5,1,6,0
4023,218,HRS Group,2022-09-01,5,4,4,5,5,4,1,7,2
4024,218,HRS Group,2022-09-01,5,4,5,4,5,4,1,3,3
4025,218,HRS Group,2022-09-01,5,4,5,5,5,5,1,9,2
4026,218,HRS Group,2022-01-01,4,4,4,4,5,3,1,3,1
4027,218,HRS Group,2021-09-01,5,4,3,5,5,4,1,6,3
4028,218,HRS Group,2020-04-01,5,4,4,5,5,5,1,7,1
4029,218,HRS Group,2019-08-01,5,3,5,3,3,5,1,6,2
4030,218,HRS Group,2019-01-01,5,4,4,5,5,4,1,14,1
4031,218,HRS Group,2017-12-01,5,3,3,5,4,5,1,5,2
4032,220,Hybrid Technologies,2024-09-01,3,2,3,5,3,4,1,2,0
4033,220,Hybrid Technologies,2024-04-01,4,2,5,5,3,3,1,3,1
4034,220,Hybrid Technologies,2024-04-01,3,4,3,3,3,3,1,3,1
4035,220,Hybrid Technologies,2024-11-01,2,2,2,2,2,2,0,3,2
4036,220,Hybrid Technologies,2024-03-01,3,4,4,4,4,4,1,9,2
4037,220,Hybrid Technologies,2024-03-01,2,1,3,2,4,4,1,0,0
4038,220,Hybrid Technologies,2024-02-01,4,4,4,4,4,4,1,5,3
4039,220,Hybrid Technologies,2024-01-01,4,4,3,5,4,4,1,8,0
4040,220,Hybrid Technologies,2023-12-01,5,5,5,5,5,5,1,2,0
4041,220,Hybrid Technologies,2023-12-01,5,5,5,5,5,5,1,3,0
4042,220,Hybrid Technologies,2023-12-01,5,5,5,5,5,5,1,1,1
4043,220,Hybrid Technologies,2023-12-01,5,5,5,5,4,5,1,7,6
4044,220,Hybrid Technologies,2023-12-01,5,5,5,4,4,5,1,9,1
4045,220,Hybrid Technologies,2023-11-01,5,5,5,5,5,5,1,4,0
4046,220,Hybrid Technologies,2023-11-01,5,5,5,4,4,5,1,3,1
4047,220,Hybrid Technologies,2023-07-01,5,4,4,4,4,3,1,8,0
4048,220,Hybrid Technologies,2023-06-01,1,1,1,1,1,1,0,1,0
4049,220,Hybrid Technologies,2022-09-01,5,5,5,5,5,5,1,5,0
4050,220,Hybrid Technologies,2022-08-01,3,3,2,3,4,4,0,7,2
4051,220,Hybrid Technologies,2022-05-01,5,5,5,5,4,4,1,5,0
4052,220,Hybrid Technologies,2022-04-01,5,5,5,5,5,5,1,4,0
4053,220,Hybrid Technologies,2022-01-01,4,4,4,5,5,4,1,2,0
4054,220,Hybrid Technologies,2021-12-01,5,4,4,5,5,4,1,1,2
4055,220,Hybrid Technologies,2021-11-01,3,3,1,1,1,3,1,4,6
4056,220,Hybrid Technologies,2021-07-01,4,3,3,3,2,4,1,6,4
4057,220,Hybrid Technologies,2021-04-01,4,3,3,3,4,4,1,2,1
4058,220,Hybrid Technologies,2021-03-01,4,4,4,4,4,4,1,3,0
4059,220,Hybrid Technologies,2021-03-01,5,5,4,4,5,5,1,4,0
4060,220,Hybrid Technologies,2021-02-01,5,4,3,4,4,3,1,8,0
4061,220,Hybrid Technologies,2021-02-01,4,4,4,4,4,4,1,7,3
4062,220,Hybrid Technologies,2020-10-01,5,4,5,5,5,5,1,4,0
4063,220,Hybrid Technologies,2020-05-01,4,4,3,3,3,3,1,6,1
4064,220,Hybrid Technologies,2020-04-01,5,4,4,4,5,4,1,4,0
4065,220,Hybrid Technologies,2020-03-01,4,4,3,3,4,4,1,10,1
4066,220,Hybrid Technologies,2020-01-01,4,4,4,4,4,4,1,6,0
4067,220,Hybrid Technologies,2019-11-01,2,2,1,3,2,4,0,4,4
4068,220,Hybrid Technologies,2019-10-01,4,4,3,3,3,4,1,5,6
4069,220,Hybrid Technologies,2019-10-01,4,4,2,4,4,4,1,2,1
4070,220,Hybrid Technologies,2019-07-01,4,5,4,5,5,5,1,4,2
4071,220,Hybrid Technologies,2019-07-01,4,3,4,4,4,4,1,3,2
4072,220,Hybrid Technologies,2019-06-01,5,4,5,5,5,5,1,4,1
4073,220,Hybrid Technologies,2019-06-01,5,4,4,4,4,4,1,6,0
4074,220,Hybrid Technologies,2019-04-01,5,4,4,5,5,5,1,3,1
4075,220,Hybrid Technologies,2019-03-01,2,4,3,2,3,3,0,5,2
4076,220,Hybrid Technologies,2019-03-01,5,4,5,5,5,5,1,8,3
4077,220,Hybrid Technologies,2019-03-01,5,4,2,5,4,3,1,1,3
4078,220,Hybrid Technologies,2019-03-01,4,4,4,5,3,4,1,6,1
4079,220,Hybrid Technologies,2019-03-01,4,4,4,4,4,4,1,2,1
4080,220,Hybrid Technologies,2019-03-01,4,3,2,3,3,4,1,7,3
4081,220,Hybrid Technologies,2019-02-01,5,5,5,5,5,5,1,3,0
4082,220,Hybrid Technologies,2019-02-01,4,3,4,3,3,3,1,3,0
4083,220,Hybrid Technologies,2019-01-01,4,4,2,3,3,3,1,3,0
4084,220,Hybrid Technologies,2018-12-01,3,4,3,3,3,4,1,5,4
4085,220,Hybrid Technologies,2018-12-01,5,4,4,4,4,4,1,1,3
4086,220,Hybrid Technologies,2018-11-01,3,3,3,3,3,3,1,1,3
4087,220,Hybrid Technologies,2018-11-01,4,4,3,3,4,4,1,3,3
4088,220,Hybrid Technologies,2018-11-01,5,5,5,5,5,5,1,2,3
4089,220,Hybrid Technologies,2018-11-01,4,4,3,4,3,3,1,2,1
4090,220,Hybrid Technologies,2018-10-01,1,2,2,1,1,5,1,6,6
4091,220,Hybrid Technologies,2018-10-01,3,3,3,3,3,3,1,5,1
4092,220,Hybrid Technologies,2018-10-01,5,3,4,5,5,4,1,11,7
4093,220,Hybrid Technologies,2018-10-01,4,4,5,4,4,3,1,2,2
4094,220,Hybrid Technologies,2018-10-01,5,3,3,4,4,4,1,3,4
4095,220,Hybrid Technologies,2018-09-01,3,3,2,2,2,2,0,2,3
4096,220,Hybrid Technologies,2018-08-01,5,5,5,5,5,5,1,5,3
4097,220,Hybrid Technologies,2018-08-01,3,3,4,1,2,4,1,2,4
4098,220,Hybrid Technologies,2018-06-01,4,4,4,5,4,4,1,5,3
4099,220,Hybrid Technologies,2018-06-01,4,4,4,4,4,4,1,1,2
4100,220,Hybrid Technologies,2018-06-01,4,4,4,4,5,5,1,5,1
4101,220,Hybrid Technologies,2018-06-01,4,4,3,4,4,4,1,1,1
4102,220,Hybrid Technologies,2018-06-01,5,5,5,3,5,5,1,2,1
4103,220,Hybrid Technologies,2018-06-01,4,4,5,4,5,5,1,2,1
4104,220,Hybrid Technologies,2018-05-01,5,5,5,5,5,5,1,4,0
4105,220,Hybrid Technologies,2018-05-01,3,3,3,3,3,3,1,2,3
4106,220,Hybrid Technologies,2018-05-01,4,4,4,4,4,4,1,2,2
4107,220,Hybrid Technologies,2018-04-01,4,3,4,4,4,2,1,2,4
4108,220,Hybrid Technologies,2018-04-01,3,2,2,3,4,3,1,2,2
4109,220,Hybrid Technologies,2018-03-01,4,4,3,4,4,4,1,5,0
4110,220,Hybrid Technologies,2018-03-01,4,3,3,3,3,3,1,2,1
4111,220,Hybrid Technologies,2018-03-01,5,3,3,3,3,3,1,3,1
4112,220,Hybrid Technologies,2018-02-01,5,4,2,3,4,3,1,6,5
4113,220,Hybrid Technologies,2018-02-01,4,3,3,3,4,4,1,1,4
4114,220,Hybrid Technologies,2018-01-01,3,3,4,1,2,3,1,4,0
4115,220,Hybrid Technologies,2018-01-01,3,3,4,3,3,3,1,7,1
4116,220,Hybrid Technologies,2018-01-01,4,3,4,4,3,4,1,2,3
4117,220,Hybrid Technologies,2017-12-01,5,4,3,5,4,4,1,3,0
4118,220,Hybrid Technologies,2017-12-01,5,4,4,3,3,3,1,1,1
4119,220,Hybrid Technologies,2017-11-01,5,5,3,2,4,3,1,8,1
4120,220,Hybrid Technologies,2017-10-01,3,2,2,2,3,3,1,10,1
4121,220,Hybrid Technologies,2017-10-01,4,3,4,4,4,4,1,5,2
4122,220,Hybrid Technologies,2017-10-01,4,3,3,4,3,4,1,4,0
4123,220,Hybrid Technologies,2017-10-01,4,3,4,3,3,4,1,3,0
4124,220,Hybrid Technologies,2017-10-01,4,4,3,4,5,4,1,3,2
4125,220,Hybrid Technologies,2017-10-01,4,3,3,3,5,4,1,2,1
4126,220,Hybrid Technologies,2017-10-01,3,3,2,4,3,4,1,4,0
4127,220,Hybrid Technologies,2017-10-01,5,5,5,5,5,5,1,2,0
4128,220,Hybrid Technologies,2017-10-01,5,4,4,5,4,4,1,0,0
4129,220,Hybrid Technologies,2017-10-01,3,3,3,3,3,3,1,3,0
4130,220,Hybrid Technologies,2017-10-01,5,5,5,4,4,4,1,0,0
4131,220,Hybrid Technologies,2017-10-01,5,4,4,5,4,3,1,5,0
4132,220,Hybrid Technologies,2017-09-01,4,4,3,4,3,4,1,2,0
4133,220,Hybrid Technologies,2017-09-01,4,4,4,3,3,3,1,1,1
4134,220,Hybrid Technologies,2017-09-01,5,5,5,5,5,5,1,2,0
4135,220,Hybrid Technologies,2017-09-01,5,3,4,4,4,5,1,2,0
4136,220,Hybrid Technologies,2017-09-01,5,4,4,4,4,4,1,4,0
4137,220,Hybrid Technologies,2017-09-01,3,3,3,3,3,5,1,8,2
4138,220,Hybrid Technologies,2017-09-01,5,5,5,5,5,4,1,6,2
4139,220,Hybrid Technologies,2017-09-01,5,5,5,5,5,5,1,4,1
4140,220,Hybrid Technologies,2017-09-01,5,5,5,5,5,5,1,5,2
4141,220,Hybrid Technologies,2017-08-01,4,5,3,4,4,4,1,5,3
4142,220,Hybrid Technologies,2017-08-01,3,3,4,4,4,4,1,4,2
4143,220,Hybrid Technologies,2017-08-01,4,4,4,4,4,4,1,4,5
4144,220,Hybrid Technologies,2017-08-01,4,4,3,4,4,4,1,2,2
4145,220,Hybrid Technologies,2017-08-01,5,5,5,5,5,5,1,3,0
4146,220,Hybrid Technologies,2017-08-01,2,2,4,1,2,2,0,0,0
4147,220,Hybrid Technologies,2017-07-01,4,3,3,4,4,4,1,3,0
4148,220,Hybrid Technologies,2017-06-01,4,4,2,2,3,3,1,2,1
4149,220,Hybrid Technologies,2017-05-01,4,4,4,4,4,4,1,5,1
4150,220,Hybrid Technologies,2017-04-01,3,3,3,3,4,3,1,1,1
4151,220,Hybrid Technologies,2017-04-01,5,5,4,5,5,5,1,1,1
4152,220,Hybrid Technologies,2017-03-01,5,5,5,5,5,4,1,4,1
4153,220,Hybrid Technologies,2017-03-01,3,3,3,3,3,4,0,7,0
4154,220,Hybrid Technologies,2017-03-01,4,4,4,5,3,4,1,10,1
4155,220,Hybrid Technologies,2017-03-01,5,5,5,5,5,5,1,3,0
4156,220,Hybrid Technologies,2017-02-01,2,2,4,3,3,3,1,1,2
4157,220,Hybrid Technologies,2017-02-01,5,5,4,4,4,4,1,3,1
4158,220,Hybrid Technologies,2017-02-01,3,3,3,3,3,3,1,3,2
4159,220,Hybrid Technologies,2016-09-01,4,4,2,3,5,4,1,4,2
4160,220,Hybrid Technologies,2016-08-01,3,3,3,3,3,3,1,6,3
4161,220,Hybrid Technologies,2016-07-01,4,4,2,2,4,3,1,3,0
4162,220,Hybrid Technologies,2016-07-01,4,4,3,3,4,3,1,7,0
4163,221,i3 DVR International,2025-04-01,5,4,5,4,5,4,1,27,10
4164,221,i3 DVR International,2024-10-01,5,4,4,5,5,5,1,4,3
4165,221,i3 DVR International,2020-09-01,3,3,4,4,4,3,1,14,7
4166,221,i3 DVR International,2020-05-01,4,2,4,3,4,2,1,6,2
4167,221,i3 DVR International,2020-05-01,5,5,4,4,5,4,1,5,4
4168,221,i3 DVR International,2020-05-01,5,4,4,5,5,2,1,6,0
4169,221,i3 DVR International,2020-04-01,5,4,5,5,5,4,1,11,5
4170,221,i3 DVR International,2019-09-01,5,4,4,5,5,4,1,5,2
4171,221,i3 DVR International,2019-05-01,4,3,4,4,4,3,1,4,0
4172,221,i3 DVR International,2019-01-01,4,4,4,4,5,3,1,6,1
4173,221,i3 DVR International,2017-02-01,4,3,3,3,4,3,1,1,0
4174,221,i3 DVR International,2016-09-01,4,3,3,4,3,2,1,6,2
4175,222,ICHIBA,2023-04-01,5,5,5,5,5,5,1,2,0
4176,222,ICHIBA,2023-04-01,3,5,4,5,5,3,1,13,5
4177,222,ICHIBA,2023-04-01,4,4,3,3,4,2,1,8,1
4178,222,ICHIBA,2023-04-01,5,4,4,4,5,3,1,9,1
4179,222,ICHIBA,2023-04-01,5,5,5,5,5,4,1,5,0
4180,223,IMT Solutions,2022-09-01,4,3,4,4,4,3,1,1,3
4181,223,IMT Solutions,2022-07-01,4,3,4,4,5,4,1,4,1
4182,223,IMT Solutions,2022-03-01,5,3,5,4,5,4,1,5,3
4183,223,IMT Solutions,2024-09-01,3,3,3,3,4,4,0,8,1
4184,223,IMT Solutions,2024-07-01,2,1,1,1,5,1,0,2,2
4185,223,IMT Solutions,2024-05-01,3,3,3,3,3,3,0,4,1
4186,223,IMT Solutions,2023-02-01,3,3,3,3,3,3,0,4,1
4187,223,IMT Solutions,2022-01-01,3,3,2,3,4,3,0,2,0
4188,223,IMT Solutions,2021-04-01,1,2,1,1,2,2,0,5,16
4189,223,IMT Solutions,2021-01-01,3,3,4,4,4,3,1,8,4
4190,223,IMT Solutions,2020-11-01,3,2,4,3,3,3,1,4,3
4191,223,IMT Solutions,2020-06-01,3,3,3,4,3,2,1,4,2
4192,223,IMT Solutions,2020-03-01,5,4,5,5,4,5,1,7,2
4193,223,IMT Solutions,2020-03-01,3,2,3,3,3,3,1,4,1
4194,223,IMT Solutions,2020-03-01,2,2,1,2,2,1,0,0,2
4195,223,IMT Solutions,2020-02-01,3,3,3,3,4,3,1,3,2
4196,223,IMT Solutions,2020-01-01,3,2,3,3,3,3,1,4,2
4197,223,IMT Solutions,2019-12-01,3,2,3,3,3,3,1,7,3
4198,223,IMT Solutions,2019-12-01,3,3,3,3,4,4,1,6,1
4199,223,IMT Solutions,2018-12-01,3,3,2,2,3,2,1,1,1
4200,223,IMT Solutions,2018-11-01,1,2,1,1,3,2,0,4,4
4201,223,IMT Solutions,2018-09-01,4,4,4,4,4,3,1,5,3
4202,223,IMT Solutions,2018-08-01,2,1,3,2,2,1,0,3,4
4203,223,IMT Solutions,2018-07-01,3,4,2,4,2,3,0,1,1
4204,223,IMT Solutions,2018-07-01,2,2,1,4,2,2,0,3,2
4205,223,IMT Solutions,2018-06-01,2,2,3,2,2,2,1,12,10
4206,223,IMT Solutions,2018-06-01,3,3,3,3,3,3,1,4,2
4207,223,IMT Solutions,2018-04-01,3,3,4,4,4,1,1,3,5
4208,223,IMT Solutions,2018-01-01,5,4,3,3,4,3,1,5,4
4209,223,IMT Solutions,2017-11-01,4,3,5,2,3,3,1,2,1
4210,223,IMT Solutions,2017-09-01,2,3,2,3,3,2,0,2,2
4211,223,IMT Solutions,2017-07-01,3,3,4,2,3,3,1,4,1
4212,223,IMT Solutions,2017-04-01,3,3,2,3,3,3,1,8,0
4213,223,IMT Solutions,2016-12-01,3,2,3,3,3,2,1,3,0
4214,223,IMT Solutions,2016-09-01,3,3,4,4,4,3,1,8,2
4215,223,IMT Solutions,2016-09-01,5,4,4,4,4,5,1,6,2
4216,223,IMT Solutions,2016-09-01,4,4,3,4,4,3,1,5,2
4217,223,IMT Solutions,2016-08-01,4,4,4,4,4,3,1,9,2
4218,228,Infodation Vietnam,2024-05-01,3,2,3,3,3,4,1,6,1
4219,228,Infodation Vietnam,2021-03-01,5,4,5,5,5,5,1,3,0
4220,228,Infodation Vietnam,2020-12-01,5,5,5,5,5,5,1,18,5
4221,228,Infodation Vietnam,2025-04-01,3,2,2,3,3,4,0,7,4
4222,228,Infodation Vietnam,2020-05-01,5,5,5,5,5,5,1,11,1
4223,228,Infodation Vietnam,2019-03-01,5,4,5,5,2,5,1,10,1
4224,230,Innotech Vietnam Corporation,2020-12-01,3,3,4,5,5,5,1,8,1
4225,230,Innotech Vietnam Corporation,2018-08-01,4,4,4,4,4,4,1,1,0
4226,230,Innotech Vietnam Corporation,2018-08-01,5,4,4,4,4,4,1,12,1
4227,230,Innotech Vietnam Corporation,2021-01-01,3,3,4,4,4,5,0,6,0
4228,230,Innotech Vietnam Corporation,2020-07-01,1,3,2,2,4,3,0,3,3
4229,230,Innotech Vietnam Corporation,2019-10-01,1,3,1,1,1,3,0,4,2
4230,230,Innotech Vietnam Corporation,2018-06-01,3,3,3,3,4,4,1,2,2
4231,230,Innotech Vietnam Corporation,2018-06-01,5,5,5,5,5,5,1,2,3
4232,230,Innotech Vietnam Corporation,2018-05-01,4,4,3,3,4,4,1,3,2
4233,230,Innotech Vietnam Corporation,2018-05-01,5,3,5,3,3,3,1,1,3
4234,230,Innotech Vietnam Corporation,2018-04-01,5,5,5,5,5,5,1,7,5
4235,230,Innotech Vietnam Corporation,2018-04-01,5,4,4,5,4,4,1,3,1
4236,230,Innotech Vietnam Corporation,2018-04-01,1,1,1,1,1,1,0,2,2
4237,230,Innotech Vietnam Corporation,2018-04-01,1,2,1,1,2,1,0,4,5
4238,230,Innotech Vietnam Corporation,2018-03-01,5,5,5,5,5,5,1,5,5
4239,230,Innotech Vietnam Corporation,2018-03-01,4,4,4,4,4,4,1,4,0
4240,230,Innotech Vietnam Corporation,2018-01-01,2,2,1,1,3,1,0,4,2
4241,230,Innotech Vietnam Corporation,2017-08-01,4,4,4,4,4,3,1,1,1
4242,230,Innotech Vietnam Corporation,2017-08-01,1,1,1,1,1,1,0,4,4
4243,230,Innotech Vietnam Corporation,2017-06-01,5,4,4,5,4,4,1,3,4
4244,230,Innotech Vietnam Corporation,2017-04-01,4,4,3,5,5,3,1,9,3
4245,230,Innotech Vietnam Corporation,2017-04-01,4,5,5,5,4,3,1,8,0
4246,230,Innotech Vietnam Corporation,2017-04-01,4,5,4,5,5,4,1,9,1
4247,230,Innotech Vietnam Corporation,2017-04-01,4,4,4,4,4,4,1,2,0
4248,230,Innotech Vietnam Corporation,2017-04-01,4,4,4,4,5,5,1,2,0
4249,230,Innotech Vietnam Corporation,2017-03-01,4,4,4,4,4,4,1,3,0
